kdrama_id,drama_name,year,tot_eps,duration,aired_on,org_net
0faa5b1067d746ee9227329e893d8e3c,Black Dog,2019,16,4500,"Monday, Tuesday",tvN
f19e27a97f774a3e81156a99cf283426,Diary of a Prosecutor,2019,16,3900,"Monday, Tuesday",jTBC
bd4e6c7fe4fa480ab5931c2db33ac5d9,Afraid Of,2019,3,420,Monday,not found
368b04ba7e4c4856af242ea3bd223c82,Queen: Love and War,2019,16,4200,"Saturday, Sunday",TV Chosun Viki
24617e1d5e54483b9a637eddd4370b44,Crash Landing on You,2019,16,5100,"Sunday, Saturday",Netflix tvN
ffaea06bfdc44eec862e24a580c13d7f,Hot Stove League,2019,16,3720,"Friday, Saturday",SBS
a5de1df73e0d4b5594d931f334818c41,Miracle Girl,2019,6,600,"Monday, Wednesday",Naver TV Cast vLive
b5fb6c7bf2b242ca831f2a7c37580be8,4 Reasons Why I Hate Christmas,2019,6,960,"Wednesday, Saturday",Naver TV Cast vLive
ab92976ce4ca45b09867e4567bbf8be0,Woman of 9.9 Billion,2019,32,2100,"Wednesday, Thursday",KBS2
047dff07f6be42a58cf4aa5676c9ad96,Stranger Kim,2019,6,600,"Tuesday, Thursday",Naver TV Cast vLive
c5aaf1fa08a34aaf92b9f0cca159970d,Bad Love,2019,129,1800,"Monday, Tuesday, Wednesday, Thursday, Friday",MBC
3540687c60194950b76ad6978857495d,Do With All Your Heart Today,2019,4,600,"Tuesday, Saturday, Sunday",not found
0f73462427ee45d8991f763de47bd61c,Kiss Scene in Yeonnamdong,2019,12,840,Friday,not found
584d1ef7b78f40f3a1344bac23222aa7,Chocolate,2019,16,3900,"Friday, Saturday",jTBC Netflix
0b5c45680a9c450aaf02936c75ad8c42,Love with Flaws,2019,32,1800,"Wednesday, Thursday",MBC
1b09d0768d264886bc9d91c8d70639ac,Trust Us and Be Patient,2019,10,300,not found,Naver TV Cast
5d7c6c929ccf4912ae95f71e3af94f3d,Yeonnam Family,2019,8,960,"Friday, Saturday",Genie TV
ec693435deb84d95ad42b85423819339,True Ending,2019,10,600,Thursday,vLive
fdd884b64fff4ca08d0efed7fd4e4502,Fall In Mulberry,2019,9,480,Monday,Genie TV
f6303c06114d4f148e384ae8af1f88cd,Psychopath Diary,2019,16,4800,"Wednesday, Thursday",tvN
1e9748224b6a4df2983527068d4ed661,Sandwich Theory,2019,4,660,Friday,not found
c412682c2d68435b9e08a9f7cd69480f,The Pure Memories of My Heart,2019,6,660,"Monday, Wednesday, Friday",Naver TV Cast
2ba0546037c44d14b3512b67de3ddf60,Want a Taste?,2019,124,1800,"Monday, Tuesday, Wednesday, Thursday, Friday",SBS
2b76ac177e9f4f4dbfd548bcb8823136,Chief of Staff Season 2,2019,10,3900,"Monday, Tuesday",jTBC Netflix
b652b07fc40347189f68765315e78bc6,Monchouchou Globalhouse,2019,12,600,Saturday,SBS vLive
6800820bbace48aaa6984eedc17bfed7,"I Love You, Loser!",2019,6,600,"Tuesday, Friday",Channel A
22c5b3ec081d49b48d8c8d0e5e0e2754,22 Flower Road,2019,12,1200,Tuesday,not found
91a132b3b78945c4808163aaf40684fd,Gracious Revenge,2019,103,1980,"Monday, Tuesday, Wednesday, Thursday, Friday",KBS2
a290688f309a48cdadd83fa3cc9fab42,Dear My Name,2019,6,600,"Wednesday, Saturday",Naver TV Cast vLive
01eafb6ccd064f82b84b7016cbd3e111,Never Twice,2019,72,1560,Saturday,MBC
3f253286ee714ef18d76be4f1b1790cb,Welcome to Amazon,2019,8,480,"Tuesday, Friday",not found
e2766b376fb64aceb165d993b907407c,Failing in Love,2019,10,1500,"Monday, Tuesday",MBC vLive
898591bb3d374cd3ae0fbb708d355239,Unasked Family,2019,123,1800,"Monday, Tuesday, Wednesday, Thursday, Friday",KBS1
d8c5b9d076c7417e90550885d67b59c2,V.I.P,2019,32,1800,"Monday, Tuesday",SBS
dbec5ed0f5e64ad682bc38c177ed755c,Soul Plate,2019,6,900,Friday,not found
9c7efb55b4784446827048bfba916d25,Catch the Ghost,2019,16,3900,"Monday, Tuesday",tvN
e50c337ee8674cc29f89fe15e2fdfe7f,My Daughter's Just Like Me,2019,6,360,not found,MBC
b2f9690843f948c985321cf8ab1d42f6,Miss Kim's Secret Life Season 2: Consumption,2019,7,720,Sunday,Naver TV Cast
faac148b963d493085289f137c3b1fb4,The Price of a Life,2019,10,480,Friday,not found
f36b3e8d89f340068d4c46a7dd2dd78c,Crash! Insignificant Roommates,2019,8,600,"Wednesday, Saturday",Naver TV Cast
0693326f6a9a4a2f8b1e07d4ae4cd990,Leverage,2019,16,3600,Sunday,TV Chosun
0952d5b8e02a46ddbbcffccc6b53728e,The Lies Within,2019,16,3600,"Saturday, Sunday",Netflix OCN
cde6a9a6bbb04b168f1b5989d8a8732e,"Teacher, Would You Like to Date Me?",2019,3,720,not found,not found
9e4b04acf346451dbccb62e9b39de87f,SPUNK,2019,13,720,not found,Naver TV Cast
4ac0f387abca4cb99475a21aa0f94933,One Fine Week,2019,10,780,"Tuesday, Thursday",Naver TV Cast vLive
6e774653a32f498090270d97e44d6980,My Country: The New Age,2019,16,4800,"Friday, Saturday",jTBC Netflix
4d8fb996c22247faaafc890312405fed,Uigeumbu,2019,15,180,"Tuesday, Thursday",Naver TV Cast
8dfb17ba9eaf4ca2b1bab6e61166d3e2,Extraordinary You,2019,32,2100,"Wednesday, Thursday",MBC
0b321c2a53ac4bc1aaedc66dada94e14,Like,2019,24,900,"Monday, Thursday",Naver TV Cast vLive
6ea8a2ca87c1424ab3ef395ff2865395,Jo Mi Ryo,2019,4,1200,"Monday, Thursday, Wednesday, Tuesday",FTV
ad7df1699aff49029980b91315fcd211,The Tale of Nokdu,2019,32,1980,"Monday, Tuesday",KBS2
40d2e9e6449347dfbf0a0d1f11ef962a,"Beautiful Love, Wonderful Life",2019,100,2100,"Saturday, Sunday",KBS2
44b45e747fe44fbdae3893f57565c3fb,Melting Me Softly,2019,16,3900,"Saturday, Sunday",tvN
8cbdf2721d50450cb5d8a2c4ca05bdea,Miss Lee,2019,16,3900,"Wednesday, Thursday",tvN
4c5336582fcb4479a0bd8f99fd93fa08,As Your Heart Tells,2019,8,660,Saturday,Naver TV Cast vLive
3a23f78fce6e41c9b8c1bda966222bf8,One-Dimensional,2019,14,1200,"Friday, Saturday",Naver TV Cast
77b68386efb54f978f30f064a3b45a5c,Pegasus Market,2019,12,4500,Friday,tvN
713b901e978d48209b193f3c6e38152e,Vagabond,2019,16,4200,"Friday, Saturday",Netflix SBS
fc4b5627d917413b8d1f34b06b0f68de,The Running Mates: Human Rights,2019,14,3600,"Wednesday, Thursday",OCN
5e3dc8db762147f6b4ab8d5dd1eecf1e,Secret Boutique,2019,32,1800,"Wednesday, Thursday",SBS
3de430c154bc41cf982799a5ef2a071d,When the Camellia Blooms,2019,40,2100,"Wednesday, Thursday",KBS2 Netflix
ba3fc8e726bd4c98af92151107122070,Fool And Idiot,2019,8,300,not found,not found
31d17ca0c8e34bffa4daabfe889002e6,Flower Crew: Joseon Marriage Agency,2019,16,4200,"Monday, Tuesday",jTBC Viki
d47e996a9fa0483eab8a90bce3b27ce2,The Witch Store,2019,12,780,"Tuesday, Thursday",vLive
eea4ce72f21847c9a7be802516149e7d,You Don’t Even Know The Taste of Americano,2019,8,480,not found,not found
f3e06575b357446982a640923c248d2e,The Guilty Secret,2019,12,600,"Thursday, Sunday",Naver TV Cast vLive
54f068a333ea4d91bc9056d8fcb09366,Arthdal Chronicles Part 3: The Prelude to All Legends,2019,6,4800,"Saturday, Sunday",Netflix tvN
0fc99da096a64d7dbf4c3335dafc703e,Fantasy Timing,2019,16,3600,Thursday,not found
2e5a97aa1ad24ebd95fb0d2094b5cedb,Strangers from Hell,2019,10,3600,"Saturday, Sunday",OCN
01110023bb6b4abe8c88b250add4e265,My Ghost Brother,2019,10,600,Tuesday,Naver TV Cast
a304ed83ada547118281beac6294d8b1,Real:Time:Love,2019,15,240,"Sunday, Tuesday, Thursday",vLive
3a7c78b29f96489187cae5d2f4034a7d,Cat's Bar,2019,10,660,Monday,not found
9681e7f44919473284623d747be4f034,The Great Show,2019,16,3960,"Monday, Tuesday",tvN
f420eb1a64584ccf82f230aa93cefc15,Love Alarm,2019,8,3000,Thursday,Netflix
ce8c18be607b417fb61ae6845aabd413,Graceful Family,2019,16,4800,"Wednesday, Thursday",MBN
cac532705e044034a26ed16daaa9d6b2,Office Record,2019,8,600,not found,Naver TV Cast
fe5b133723804d508f7c6e0ad3132a65,Alive,2019,8,600,"Wednesday, Saturday",Naver TV Cast
fe4cd6084df148b882786bde173568b1,Issue Makers,2019,10,900,Friday,SBS Plus
fbcda44768424bb3bd39a32da97811c8,Horror Monday,2019,5,480,not found,not found
4eff689a1dc04667ab78f4a38ec37934,Rumor,2019,8,600,Saturday,Genie TV
c2f89acdef2e45ad8efa45d93efed54f,My YouTube Diary,2019,14,900,Friday,Tooniverse
9224646dcf514cbdb2a637ee61351d30,Perhaps Love?,2019,11,600,Friday,not found
1672c0e6b2314ec7b9bce39d56d364d2,Summer Vacation,2019,6,600,Friday,Naver TV Cast vLive
99facc7bc0e34d2a99b6d49047780952,Hip Hop King: Nassna Street,2019,6,4200,Friday,SBS
dc7a118b1dc744c0a9cac8ac00ffff01,Be Melodramatic,2019,16,3900,"Friday, Saturday",jTBC Viki
5b6396681eec44f2bea75ebf660e682c,Everything and Nothing,2019,4,1800,"Monday, Tuesday",SBS
45edc1b35b37412b90bcd5afff792b85,I Wanna Hear Your Song,2019,32,2100,"Monday, Tuesday",KBS2
b306515305774acb9f5cc3854314f459,Welcome 2 Life,2019,32,2100,"Monday, Tuesday",MBC
285b5d20f53247fdb5431a24bc099ff4,Out of Breath,2019,3,840,not found,not found
bf0edbdf1e024661ba1f6ad139a4e406,X-Garion,2019,44,780,Thursday,Tooniverse
1e2fdc6e47f341bdbe99e78dc367fb81,Triple Fling Season 2,2019,8,600,Saturday,not found
0c6697de7df0448187a6499420026529,When the Devil Calls Your Name,2019,16,4500,"Wednesday, Thursday",tvN
a5986523247643c3a4c3ee691afe205d,IN-SEOUL,2019,15,900,"Monday, Tuesday",jTBC vLive
7ab4e4a033e543549081b1162081fd2a,My First First Love Season 2,2019,8,3000,not found,Netflix
3388b219ee754a6d88a0312af998b960,Best Mistake,2019,15,480,"Tuesday, Thursday",vLive
edebb2f73c164b9580d325d8da4d916e,Moment at Eighteen,2019,16,4200,"Monday, Tuesday",jTBC Viki
255c3b2a56a44a1cabff3cec3af9a873,Golden Garden,2019,60,1560,Saturday,MBC
953e7b3c75de45eb94e3aa320dd0a6df,Doctor John,2019,32,2100,"Friday, Saturday",SBS
d1b68f3de0c242c88479a00b2249f49e,Class of Lies,2019,16,4200,"Wednesday, Thursday",OCN
3abde6bdc0c84a50a63bb75aec86c4b7,Justice,2019,32,2100,"Wednesday, Thursday",KBS2
6e7ff68ae5a548df904035491d95c25f,Rookie Historian Goo Hae Ryung,2019,40,2100,"Wednesday, Thursday",MBC Netflix
8a55188fe44b422a8117c997a3b1c205,Doctor Detective,2019,32,2100,"Wednesday, Thursday",SBS
d8b851aef1ca409f9bdd4644a423de13,Jal Pa Gin Love,2019,3,600,"Tuesday, Wednesday, Thursday",Naver TV Cast tvN
8ff792bcf21348999a166d933a6a0917,Miss Independent Ji Eun Season 2,2019,16,1200,"Tuesday, Friday",vLive
0d0f7b0bc6b24d55bb679164877b7ab1,Our Baseball,2019,10,900,Tuesday,Naver TV Cast
5f6033158f794e48b3f774e2691e758b,Everybody Say Kungdari,2019,99,2400,"Monday, Tuesday, Wednesday, Thursday, Friday",MBC
789d1bb521d74eab961005a28603a39b,Hotel del Luna,2019,16,4800,"Saturday, Sunday",tvN
f8e92d869e804263a2997a0d71150db1,Wild Guys,2019,10,900,"Friday, Saturday",tvN
a72192a1f9c74860aea8f57785dd7e02,Level Up,2019,12,3600,"Wednesday, Thursday",DramaX MBN Viki
e509c1795c104a239bfb9afde034373c,WATCHER,2019,16,3900,"Saturday, Sunday",OCN
837d97b3d2d04682a78cb6178448a07a,When You Love Yourself Season 2,2019,10,600,"Wednesday, Friday",vLive
93750dc0f7234e43bf7f59a0a07f081f,Love Affairs in the Afternoon,2019,16,3600,"Friday, Saturday",Channel A
bdad52876d0d4791bf91b2fd821f249e,I Have Three Boyfriends,2019,10,900,"Wednesday, Saturday",Naver TV Cast
04fc69715c0d4954987a715b42f119b8,Designated Survivor: 60 Days,2019,16,4440,"Monday, Tuesday",Netflix tvN
a073cf35a4724d2892d2e9785677f0ae,Coffee Love Coffee Season 2,2019,8,720,Thursday,not found
8aa4d9ba28884335b5878bc07a06783c,"Will Be Okay, Never Die",2019,6,660,Tuesday,not found
aa5db9eb510e410795e7f18a7e4018c0,"Arthdal Chronicles Part 2: The Sky Turning Inside Out, Rising Land",2019,6,4860,"Saturday, Sunday",Netflix tvN
2dcf78291c584f9e86dd855e2234cba1,Short Paper Season 3,2019,7,480,Friday,Naver TV Cast
ba84705403074ff2a3ad3313c81cfd15,Clumsy Love,2019,7,480,not found,not found
0633e89187ca48afb71bfaed84a4fe36,Love Playlist Season 4,2019,16,1200,"Wednesday, Saturday",Naver TV Cast vLive
6f2513ca7c4a4c408dcc6997c6b0c82a,Multi Personality Girl,2019,6,600,not found,not found
0dac375b58614f4987c20a92b6e40c8e,Biggest Fan,2019,6,480,"Wednesday, Sunday",vLive
846a9fa848df48a99b2dc4a05a944d02,Chief of Staff,2019,10,3960,"Friday, Saturday",jTBC Netflix
c97d39987bab4cec816c6439667a971c,Joseon Survival,2019,16,3900,"Saturday, Sunday",TV Chosun
530f7a3787d7479d886d2fcc0f910a52,Search: WWW,2019,16,4200,"Wednesday, Thursday",tvN
53537436e4c143e5b004260f572cce19,A Place in the Sun,2019,102,2100,"Monday, Tuesday, Wednesday, Thursday, Friday",KBS2
c1cc920e0a984e4db6d3ec10d58d8aeb,Perfume,2019,32,2100,"Monday, Tuesday",KBS2
8eaa16116db74bbc84fefa775b585bce,Partners for Justice Season 2,2019,32,2100,"Monday, Tuesday",MBC
a6a7d5e4f7784c38a4b459a3708ec4dd,Arthdal Chronicles Part 1: The Children of Prophecy,2019,6,4800,"Saturday, Sunday",Netflix tvN
903a2f0a33704b8dae97c055a02daf6e,What Happened to Mirae?,2019,9,900,Friday,not found
338bbdb902cb4d1789dfedb5bda4295e,Travel Through Romance Season 1.5,2019,10,540,Wednesday,Naver TV Cast
173d0bda85af4418938936862fd0f36a,Love Vlog,2019,6,600,not found,not found
e6a4f056edcb4352b9ca6719ad844346,In-Out Sider,2019,8,720,"Tuesday, Wednesday",vLive
00bf4a76fcf9438db04534b6dc4bd579,Not a Robot,2019,12,720,"Monday, Wednesday",Naver TV Cast
84e591cb48dc4d8089f67ad1d9e2350c,The Wind Blows,2019,16,4200,"Monday, Tuesday",jTBC
b11f78cf87c14bf0b472ddf21dea2dc7,One Spring Night,2019,32,2100,"Thursday, Wednesday",MBC Netflix
3eb2d9b2312a4c2eb2501eac60db87b7,Angel's Last Mission: Love,2019,32,2100,"Wednesday, Thursday",KBS2
20d5cc694fdf49b9ba50f7f1f7349426,Engineering Sensibility,2019,6,480,"Tuesday, Friday",not found
2ab52e44ae8542ba809efd9bf39a0db9,Anniversary Anyway,2019,14,420,"Tuesday, Friday",not found
7d8418136ade48ef85ee11c3e5e1a771,Shady Mom-in-Law,2019,123,1920,"Monday, Tuesday, Wednesday, Thursday, Friday",SBS
e87dd64d5b354a53b47ad1503da9ab45,Dance No.15,2019,14,960,"Friday, Saturday",Naver TV Cast
26896aaf3a344dcb9f9cdacdf8bc7b68,Kim Is a Genius,2019,10,900,Friday,jTBC
304cfa7ca5c64ca990e1f50d59c733c9,To My Beautiful Woo Ri,2019,3,660,not found,not found
c2a3914e8e3e44529a49a769e3993497,My Absolute Boyfriend,2019,40,2100,"Wednesday, Thursday",SBS Viki
12c35bde5d6941148f61d4a9cde2567b,Voice Season 3: City of Accomplices,2019,16,3600,"Saturday, Sunday",OCN
7d76e72392984dbebac2886714bb8438,Dating Class,2019,16,900,"Friday, Saturday",Naver TV Cast
3d6ef0455f424a5c83bfdf4ca8ab1fb4,Sweat Romance,2019,5,480,not found,not found
b733d0303b704730a3c0610dffd68d76,Save Me Season 2,2019,16,3900,"Wednesday, Thursday",OCN
3c0c9e36cc664261b87aa2d6855f054c,Abyss,2019,16,3600,"Monday, Tuesday",Netflix tvN
c494d40b70aa435cb5e5e803639054a3,The Secret Life of My Secretary,2019,32,2100,"Monday, Tuesday",SBS
f2e6123b66b04c86ae6dcc167b128876,Different Dreams,2019,40,1620,Saturday,MBC
2753328ec65641be83ebe44942ff7a56,"Yum Yum, How Tasty!",2019,4,420,Friday,not found
41e5ee1d9db741a4866d0bcfecad2862,The Best Ending,2019,8,720,Friday,Naver TV Cast
7c5468c2db414084ad0d4a22c555d3df,Home for Summer,2019,128,1800,"Monday, Tuesday, Wednesday, Thursday, Friday",KBS1
32ae81f3d74246c6ad926d2a002db685,The Nokdu Flower,2019,48,2100,"Friday, Saturday",SBS
e82314c1d8f0473fa0f00f0927a1e79a,A-Teen Season 2,2019,20,900,"Thursday, Sunday",Naver TV Cast vLive
2a766fde0320421abaa5bfeb73c27bb6,My First First Love,2019,8,3000,not found,Netflix
169a1305f9134f83b87c6b60db5b1569,When the Apple of Eye Shattered,2019,1,480,not found,not found
709ea84c35c546dca63bb1f38799ac02,Persona,2019,4,1200,not found,Netflix
3e9815c86a294162a3a037100b76c7de,Her Private Life,2019,16,4500,"Wednesday, Thursday",tvN
7410593fb1124efc9b2012281b05899b,Camellia,2019,5,600,Tuesday,not found
5d570f4ef7aa4fce84f09987f1040499,I Hate Going to Work,2019,12,3540,Tuesday,KBS2
6f3782cbef4c484c925271018c3f5eb8,Special Labor Inspector Jo,2019,32,2100,"Monday, Tuesday",MBC
257807f45ab945328a60505b4a76b37f,Beautiful World,2019,16,3600,"Friday, Saturday",jTBC Viki
8ed30419c3a240c6bfb64b48a004086a,All-Boys High,2019,10,240,not found,vLive
5b4637c57ecc4f08a441d4d7ff5f6e29,How to Hate You,2019,6,1200,"Monday, Tuesday",jTBC
cbcd592316bb4c5f84cb31797350c746,My Fellow Citizens!,2019,36,2100,"Monday, Tuesday",KBS2
5ad42d1e87224cb3a011f1a343f94b2e,Farming Academy,2019,4,3000,Sunday,SBS
cb0404ab6ed2465c8910162bb3b2b092,Jeju Sea Water,2019,2,480,not found,not found
c6eae6d56a4545e282d8ea799af70b16,Two Hearts,2019,6,600,"Thursday, Sunday",Naver TV Cast
1e50f7f64f6941eabe320ee372eec4b8,I Started Following Romance,2019,10,480,"Tuesday, Friday",not found
146f64742a7445fc8cc95aea01d0c41a,The Banker,2019,32,2100,"Wednesday, Thursday",MBC
63caeef4a6d84bd8a3f27137797e3123,What a Wonderful World,2019,8,540,"Tuesday, Thursday",not found
b1d77407a3574f4abb3cbe3792e0db78,Eulachacha Waikiki Season 2,2019,16,4200,"Monday, Tuesday",jTBC Viki
606ce9b3ea4f4ad1ae2a89bee49fcc10,Freshman,2019,12,300,"Saturday, Sunday",Naver TV Cast vLive
3d0e2c175e484bb9bf1cd4b5769c9ec8,On the Campus,2019,5,900,Saturday,not found
8056d975490d4d2580f0c75be40169c4,Kill It,2019,12,3600,"Saturday, Sunday",OCN
194cc87e31ff4589a1ed07ba7477c80e,Mother of Mine,2019,108,2100,"Saturday, Sunday",KBS2
8da44923889c4b759bcf943f248bdc39,Confession,2019,16,3600,"Saturday, Sunday",tvN
847d0d1806f04a3b8cb93f6d1f0f87a6,Noise,2019,7,600,Thursday,not found
3275273c494e4ca3ba51fa8d02462325,Nineteen,2019,8,540,not found,Naver TV Cast
7a9652a009c4496a9c9c1141b4731b97,Doctor Prisoner,2019,32,2100,"Wednesday, Thursday",KBS2
2c5c970a4fa74b14afab2511b1cf76fc,"Fight Hard, Love Harder",2019,4,600,not found,Naver TV Cast
a6b3df5da6b445ffb2e6fe1405b0160b,Triple Fling,2019,8,480,Thursday,not found
44b539b9338a4010bb545554b50648c8,"Maybe, Maybe Not",2019,8,600,Tuesday,not found
1ccd5826f5214b538c662de72385d9fe,He Is Psychometric,2019,16,3840,"Monday, Tuesday",tvN
58bf4cbeb99b42f1a29aac86ab8634c1,Romantic Witch's Starlight Sonata,2019,2,300,Saturday,not found
c9d2136e0426475684b98f928377a202,Benton,2019,3,360,Friday,not found
7d0524b8820341b7a8cce02f14225f35,Just One Bite Season 2,2019,10,900,Friday,Naver TV Cast vLive
7a228fd99d9b4597be14ff1f20d51e1e,"Oh, Yeojeong: Busan",2019,4,900,Thursday,Naver TV Cast
2dd1be751b5c4e599998ba09e9deab3a,Big Issue,2019,32,2100,"Wednesday, Thursday",SBS
af6e21b08a3041b79651a79d8ad06198,Possessed,2019,16,3900,"Wednesday, Thursday",Netflix OCN
ee4d0a2007784234adf4d0cb2b353a01,My Dear Friend,2019,4,300,not found,not found
780d805a39594b2093053604aa5ffc84,Can Love Be Refunded,2019,12,480,"Monday, Tuesday",Naver TV Cast vLive
6caec5874958464ea0b6ef474b6f7ab5,Love in Sadness,2019,40,1800,Saturday,MBC
d65b285683b74cdfa2dce162f1aee7ea,"Do You ""Truth or Dare"" with Me?",2019,2,360,not found,not found
19bfe74f2871467e995ecb8949092550,Things That May Occur to You Today,2019,3,600,Thursday,not found
a2fff25d3b6944aabbe931459d913642,"Remember, Hari 2",2019,8,960,Friday,Tooniverse
def533a834d3442faa868ef71b339c22,Office Watch Season 3,2019,14,660,"Friday, Wednesday",Naver TV Cast vLive
fbf2245657d54781b92f6e0d05e9e472,The Fiery Priest,2019,40,2100,"Friday, Saturday",SBS
80ecaff9d10242b48cf349f7535b16a5,About Youth,2019,8,540,Thursday,not found
538f79e3589c4f3c949ce4ad44fc32bd,Ghostderella,2019,4,600,Thursday,not found
f9cd595f8cdd49ecbb247199cce5e8d1,"I Hate You, Juliet!",2019,18,1080,Wednesday,Oksusu Viki
d52760463b89456b82774ce735b6aac7,20+1,2019,6,420,"Wednesday, Saturday",Naver TV Cast
d635bd9417a24ee098c4cc355111e0b0,Travelogue,2019,3,1500,not found,not found
fcc98c50324e4e9eb3c498f1ee4461aa,We See Winter,2019,2,1260,"Wednesday, Monday",vLive
9ce55b86118848bf92158806501ecfb2,Loss Time Life,2019,2,2700,"Wednesday, Thursday",not found
ca78c2aca4b04c55b0683da961211cd0,The Light in Your Eyes,2019,12,3600,"Monday, Tuesday",jTBC Viki
102cc098e24744839bfc1c996b5d97e1,Item,2019,32,2100,"Monday, Tuesday",MBC
f0631b3c7d694a288c29c1043f1dcf07,Haechi,2019,48,1800,"Monday, Tuesday",SBS
3a85bf6c0fe24bd7bfa8dcd3951f5d47,Snow Blossom,2019,6,420,Saturday,not found
c837c148f5cd419f8eb33ed730e54f0f,Ugly Miss Young Ae Season 17,2019,12,3600,Friday,tvN
e7e501082b6842dd944e6988c8ed22dd,Legal High,2019,16,3900,"Friday, Saturday",jTBC Viki
9cfc95bb5cc24d9da3d9f3d3c9eb1ce5,Touch Your Heart,2019,16,4200,"Wednesday, Thursday",tvN
99d94e0449b44e04a4da2498ab273be5,Fancafe,2019,7,600,not found,not found
6d8bbf6c7ffe495a96d8403f7ba0781f,Love as You Taste,2019,10,840,not found,Naver TV Cast
c29218065a1a48a6a86b2fbdc34664a6,My Heart Flutters,2019,8,1080,"Friday, Saturday",Naver TV Cast
1ddda60397f44276858c395018b4d389,"Suddenly, Mood, First Love",2019,7,360,"Tuesday, Friday",Naver TV Cast
a9a47f9172954501b22049fe99bb30ec,It's Okay to Be Sensitive Season 2,2019,10,840,"Tuesday, Friday",Naver TV Cast vLive
be629f835b094426b881669f52f33d0e,Tower of Babel,2019,16,3600,"Saturday, Sunday",TV Chosun Viki
3fc031d7683c41bdaaff8b5d6c33bc17,Romance Is a Bonus Book,2019,16,3720,"Saturday, Sunday",Netflix tvN
9f8e50b4334c447ba388895b4722fb50,Kingdom,2019,6,3060,Friday,Netflix
9bf7bb0730be4f4ba2224b6a3a43418b,Spring Turns to Spring,2019,32,2100,"Thursday, Wednesday",MBC
66082905458147ceb5c0abec83b06b23,Wind-Bell,2019,10,660,"Friday, Monday, Tuesday, Wednesday, Thursday, Saturday, Sunday",Naver TV Cast Viki
1762772157ac4248aab26f5744114a05,Coffee Love Coffee,2019,8,360,Thursday,Naver TV Cast
5ca79009d88b461fa6f2eec097d5f86a,Blessing of the Sea,2019,121,2100,"Monday, Tuesday, Wednesday, Thursday, Friday",MBC
7e91dbe7ad2641e9949fcf9ca117a1a1,Re-Feel,2019,8,600,"Thursday, Saturday",Naver TV Cast vLive
80e54320e476461db45e5c7c3ac524c5,Liver or Die,2019,40,1800,"Wednesday, Thursday",KBS2
4932cd269b8a452b8f36595f161c296b,The Crowned Clown,2019,16,4800,"Monday, Tuesday",tvN
6ca2d2d4126b47009ea8cb55bf2d88b5,"My Lawyer, Mr. Jo 2: Crime and Punishment",2019,40,2100,"Monday, Tuesday",KBS2
34d11fad9053424a82a77f58f20298cf,"380,000 km Between You and Me",2019,9,900,Friday,vLive
c6ad267bc3ca47af98ef2532b8615e59,Our Friendship 0.5cm,2019,4,360,not found,not found
21b0687b7a344c878e745e0b2c351bcb,Left-Handed Wife,2019,103,2100,"Monday, Tuesday, Wednesday, Thursday, Friday",KBS2
8983ed7e3fa9489f9c89f6b03c2e989b,Best Chicken,2019,12,3900,"Wednesday, Thursday",DramaX MBN Viki
bb1ec84f2cf14d10a7d6e5a322466076,Work & Love Balance,2018,3,960,not found,not found
c6be8fdbbe094fcea405ec022f833956,Short Paper Season 2,2018,6,540,Friday,Naver TV Cast
65391f6925b84380b6657df88d77d5a0,Moonlight Girls' High School,2018,6,240,not found,not found
0d59d28c99894c1b861e0186e234f734,I Need Standards,2018,5,480,not found,Naver TV Cast
55979419b59c49929ce9073038d43910,Calm Down,2018,6,720,not found,Channel A
266abc4abe0c4d3eadfa07927062d7d3,Mysterious Nurse,2018,6,1080,Friday,SBS
d57aa865a7c94a7c9e50d2717b4170b0,Number Six,2018,8,900,Friday,KBS1
23aa41959682430395d4d2477eb28be5,Discipline,2018,6,900,"Wednesday, Thursday",not found
8e3bf10f962340de8c310829254413b4,Arim Inn the Forest,2018,9,780,Tuesday,not found
7e82cd2fc28a4464b4bf9fbdf412a468,My Strange Hero,2018,32,2100,"Monday, Tuesday",SBS
fab769cbe97943b8b8f9e2ad61dd515d,Drama Made with You,2018,4,480,Friday,Naver TV Cast
858bd68d2d6942728b1c6a378c57a228,Natural Romance,2018,5,720,not found,Naver TV Cast
dad2ddaa7fed4ae7a57d47796edb0bb3,When Life Gives You Lemons,2018,6,300,not found,not found
d48b2622134642938e165e8c16cc6074,The Sound of Your Heart: Reboot Season 2,2018,10,2100,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",Netflix
1087538feedd4e40979143abd77f6c05,Just Dance,2018,16,1800,"Monday, Tuesday",KBS2
496e97946dd74f1e8e635ea2e82a11d6,Less Than Evil,2018,32,2100,"Monday, Tuesday",MBC
1848fe3c5d8047338d0389141397273c,Login to You,2018,3,660,"Wednesday, Saturday",Naver TV Cast
d9cc9b3b8dbc4359ade4565c0bc348b4,"Coffee, Do Me a Favor",2018,12,3300,"Saturday, Sunday",Channel A Viki
0850bcaa25a54e6f984aeb38a9cddb7f,Memories of the Alhambra,2018,16,4200,"Saturday, Sunday",Netflix tvN
106d5c2a5a3a4f229ea13349174412fa,Fates & Furies,2018,40,1800,Saturday,SBS Viki
3ebe6742c03d49358d5fa43ca43ec6af,When You Love Yourself,2018,6,600,"Wednesday, Friday",On Style vLive
abc15ab68257489f8cdfa24070131842,Encounter,2018,16,4140,"Wednesday, Thursday",tvN
